/*
 * Three active Sboxes with positions (0, x, y) at round 0
 * and minimum number of active Sboxes at round 2
 */

x   y   Min.
4	51	19
4	52	21
4	53	22
4	54	19
4	55	19
4	56	21
4	57	22
4	58	17
4	59	19
4	60	23
4	61	16
4	62	18
4	63	16
5	6	17
5	7	18
5	8	20
5	9	19
5	10	16
5	11	16
5	12	17
5	13	21
5	14	21
5	15	18
5	16	19
5	17	18
5	18	18
5	19	20
5	20	21
5	21	21
5	22	20
5	23	19
5	24	19
5	25	19
5	26	21
5	27	19
5	28	18
5	29	22
5	30	21
5	31	22
5	32	22
5	33	21
5	34	20
5	35	20
5	36	20
5	37	19
5	38	22
5	39	20
5	40	20
5	41	19
5	42	18
5	43	19
5	44	18
5	45	19
5	46	17
5	47	17
5	48	19
5	49	21
5	50	18
5	51	21
5	52	19
5	53	19
5	54	18
5	55	19
5	56	19
5	57	20
5	58	18
5	59	16
5	60	21
5	61	21
5	62	18
5	63	14
6	7	18
6	8	19
6	9	20
6	10	17
6	11	18
6	12	16
6	13	20
6	14	21
6	15	17
6	16	17
6	17	19
6	18	18
6	19	17
6	20	21
6	21	21
6	22	18
6	23	19
6	24	18
6	25	18
6	26	18
6	27	19
6	28	19
6	29	21
6	30	20
6	31	20
6	32	20
6	33	19
6	34	19
6	35	18
6	36	18
6	37	17
6	38	22
6	39	20
6	40	20
6	41	19
6	42	17
6	43	17
6	44	22
6	45	18
6	46	17
6	47	17
6	48	16
6	49	19
6	50	21
6	51	20
6	52	20
6	53	18
6	54	15
6	55	18
6	56	20
6	57	17
6	58	16
6	59	16
6	60	17
6	61	19
6	62	20
6	63	17
7	8	19
7	9	17
7	10	17
7	11	22
7	12	20
7	13	17
7	14	18
7	15	22
7	16	18
7	17	14
7	18	18
7	19	18
7	20	18
7	21	22
7	22	17
7	23	20
7	24	13
7	25	19
7	26	19
7	27	20
7	28	20
7	29	18
7	30	23
7	31	15
7	32	21
7	33	19
7	34	18
7	35	18
7	36	17
7	37	18
7	38	20
7	39	16
7	40	16
7	41	15
7	42	19
7	43	20
7	44	19
7	45	19
7	46	16
7	47	16
7	48	20
7	49	18
7	50	21
7	51	20
7	52	20
7	53	18
7	54	13
7	55	16
7	56	21
7	57	18
7	58	20
7	59	17
7	60	17
7	61	16
7	62	20
7	63	19
8	9	20
8	10	17
8	11	20
8	12	21
8	13	19
8	14	20
8	15	21
8	16	22
8	17	19
8	18	19
8	19	20
8	20	19
8	21	20
8	22	19
8	23	21
8	24	23
8	25	20
8	26	24
8	27	19
8	28	22
8	29	20
8	30	21
8	31	23
8	32	21
8	33	21
8	34	21
8	35	21
8	36	19
8	37	21
8	38	21
8	39	21
8	40	22
8	41	21
8	42	18
8	43	24
8	44	19
8	45	18
8	46	22
8	47	21
8	48	23
8	49	23
8	50	21
8	51	21
8	52	22
8	53	20
8	54	17
8	55	20
8	56	22
8	57	22
8	58	21
8	59	21
8	60	21
8	61	17
8	62	18
8	63	18
9	10	17
9	11	19
9	12	19
9	13	19
9	14	19
9	15	18
9	16	16
9	17	20
9	18	19
9	19	17
9	20	19
9	21	21
9	22	18
9	23	21
9	24	23
9	25	20
9	26	16
9	27	17
9	28	19
9	29	20
9	30	17
9	31	19
9	32	18
9	33	21
9	34	21
9	35	21
9	36	16
9	37	16
9	38	20
9	39	20
9	40	18
9	41	18
9	42	17
9	43	19
9	44	19
9	45	14
9	46	19
9	47	19
9	48	17
9	49	18
9	50	22
9	51	16
9	52	19
9	53	19
9	54	17
9	55	19
9	56	19
9	57	18
9	58	17
9	59	21
9	60	18
9	61	20
9	62	15
9	63	17
10	11	16
10	12	15
10	13	16
10	14	19
10	15	18
10	16	15
10	17	13
10	18	17
10	19	17
10	20	14
10	21	19
10	22	18
10	23	14
10	24	18
10	25	16
10	26	17
10	27	18
10	28	17
10	29	17
10	30	19
10	31	19
10	32	13
10	33	19
10	34	15
10	35	18
10	36	12
10	37	18
10	38	19
10	39	19
10	40	18
10	41	14
10	42	16
10	43	19
10	44	13
10	45	12
10	46	15
10	47	14
10	48	16
10	49	18
10	50	18
10	51	13
10	52	17
10	53	18
10	54	14
10	55	17
10	56	19
10	57	14
10	58	17
10	59	18
10	60	18
10	61	18
10	62	18
10	63	16
11	12	16
11	13	19
11	14	17
11	15	22
11	16	19
11	17	18
11	18	18
11	19	20
11	20	19
11	21	18
11	22	18
11	23	16
11	24	21
11	25	21
11	26	23
11	27	22
11	28	21
11	29	19
11	30	19
11	31	21
11	32	22
11	33	16
11	34	18
11	35	22
11	36	18
11	37	21
11	38	21
11	39	21
11	40	22
11	41	19
11	42	19
11	43	21
11	44	17
11	45	20
11	46	21
11	47	18
11	48	19
11	49	21
11	50	22
11	51	22
11	52	19
11	53	18
11	54	19
11	55	19
11	56	20
11	57	18
11	58	19
11	59	19
11	60	23
11	61	20
11	62	21
11	63	18
12	13	17
12	14	20
12	15	19
12	16	21
12	17	19
12	18	20
12	19	20
12	20	22
12	21	19
12	22	17
12	23	19
12	24	21
12	25	19
12	26	20
12	27	19
12	28	18
12	29	21
12	30	19
12	31	19
12	32	19
12	33	21
12	34	18
12	35	17
12	36	18
12	37	21
12	38	20
12	39	21
12	40	21
12	41	20
12	42	19
12	43	20
12	44	19
12	45	18
12	46	20
12	47	20
12	48	17
12	49	20
12	50	19
12	51	19
12	52	21
12	53	16
12	54	18
12	55	21
12	56	19
12	57	18
12	58	18
12	59	18
12	60	20
12	61	20
12	62	21
12	63	17
13	14	18
13	15	21
13	16	20
13	17	19
13	18	21
13	19	20
13	20	20
13	21	21
13	22	16
13	23	13
13	24	22
13	25	19
13	26	19
13	27	20
13	28	19
13	29	19
13	30	17
13	31	20
13	32	17
13	33	21
13	34	20
13	35	18
13	36	17
13	37	20
13	38	21
13	39	20
13	40	20
13	41	20
13	42	17
13	43	17
13	44	21
13	45	20
13	46	19
13	47	18
13	48	21
13	49	16
13	50	20
13	51	19
13	52	19
13	53	21
13	54	14
13	55	18
13	56	20
13	57	18
13	58	17
13	59	18
13	60	19
13	61	18
13	62	21
13	63	18
14	15	20
14	16	22
14	17	20
14	18	21
14	19	18
14	20	21
14	21	21
14	22	21
14	23	22
14	24	18
14	25	22
14	26	19
14	27	20
14	28	23
14	29	23
14	30	22
14	31	20
14	32	22
14	33	20
14	34	19
14	35	21
14	36	17
14	37	22
14	38	24
14	39	19
14	40	24
14	41	21
14	42	20
14	43	22
14	44	22
14	45	22
14	46	21
14	47	22
14	48	21
14	49	23
14	50	23
14	51	20
14	52	20
14	53	21
14	54	18
14	55	21
14	56	19
14	57	22
14	58	21
14	59	20
14	60	23
14	61	16
14	62	21
14	63	20
15	16	17
15	17	20
15	18	21
15	19	21
15	20	21
15	21	19
15	22	18
15	23	23
15	24	18
15	25	18
15	26	21
15	27	20
15	28	16
15	29	23
15	30	21
15	31	22
15	32	21
15	33	22
15	34	20
15	35	22
15	36	22
15	37	20
15	38	21
15	39	19
15	40	21
15	41	20
15	42	20
15	43	22
15	44	21
15	45	21
15	46	21
15	47	20
15	48	22
15	49	21
15	50	23
15	51	19
15	52	19
15	53	23
15	54	16
15	55	23
15	56	21
15	57	17
15	58	21
15	59	21
15	60	22
15	61	18
15	62	22
15	63	19
16	17	19
16	18	18
16	19	20
16	20	22
16	21	19
16	22	16
16	23	20
16	24	23
16	25	17
16	26	16
16	27	19
16	28	17
16	29	21
16	30	21
16	31	22
16	32	21
16	33	22
16	34	22
16	35	21
16	36	19
16	37	22
16	38	20
16	39	19
16	40	23
16	41	19
16	42	20
16	43	22
16	44	20
16	45	21
16	46	21
16	47	19
16	48	21
16	49	22
16	50	22
16	51	19
16	52	18
16	53	22
16	54	17
16	55	20
16	56	23
16	57	20
16	58	18
16	59	21
16	60	22
16	61	17
16	62	20
16	63	20
17	18	17
17	19	18
17	20	18
17	21	19
17	22	17
17	23	17
17	24	16
17	25	21
17	26	19
17	27	14
17	28	18
17	29	20
17	30	18
17	31	22
17	32	20
17	33	19
17	34	18
17	35	19
17	36	14
17	37	18
17	38	22
17	39	17
17	40	22
17	41	19
17	42	17
17	43	22
17	44	21
17	45	15
17	46	18
17	47	18
17	48	22
17	49	21
17	50	20
17	51	17
17	52	21
17	53	21
17	54	18
17	55	16
17	56	20
17	57	13
17	58	19
17	59	20
17	60	21
17	61	19
17	62	21
17	63	20
18	19	20
18	20	20
18	21	19
18	22	16
18	23	17
18	24	17
18	25	16
18	26	22
18	27	19
18	28	15
18	29	21
18	30	20
18	31	19
18	32	21
18	33	21
18	34	21
18	35	18
18	36	19
18	37	20
18	38	21
18	39	19
18	40	18
18	41	18
18	42	18
18	43	21
18	44	21
18	45	18
18	46	19
18	47	19
18	48	22
18	49	22
18	50	22
18	51	20
18	52	19
18	53	19
18	54	17
18	55	17
18	56	24
18	57	19
18	58	18
18	59	19
18	60	16
18	61	19
18	62	22
18	63	18
19	20	19
19	21	17
19	22	16
19	23	17
19	24	19
19	25	18
19	26	19
19	27	18
19	28	14
19	29	12
19	30	20
19	31	18
19	32	20
19	33	22
19	34	21
19	35	21
19	36	15
19	37	18
19	38	17
19	39	19
19	40	20
19	41	19
19	42	18
19	43	20
19	44	20
19	45	17
19	46	20
19	47	14
19	48	21
19	49	20
19	50	20
19	51	17
19	52	19
19	53	19
19	54	17
19	55	19
19	56	19
19	57	19
19	58	18
19	59	19
19	60	18
19	61	18
19	62	19
19	63	17
20	21	19
20	22	17
20	23	17
20	24	22
20	25	18
20	26	22
20	27	19
20	28	19
20	29	19
20	30	13
20	31	17
20	32	19
20	33	21
20	34	22
20	35	21
20	36	20
20	37	21
20	38	21
20	39	20
20	40	22
20	41	17
20	42	16
20	43	20
20	44	22
20	45	19
20	46	21
20	47	18
20	48	19
20	49	22
20	50	19
20	51	21
20	52	19
20	53	21
20	54	19
20	55	20
20	56	22
20	57	20
20	58	18
20	59	19
20	60	22
20	61	19
20	62	16
20	63	21
21	22	18
21	23	19
21	24	20
21	25	21
21	26	19
21	27	17
21	28	20
21	29	24
21	30	19
21	31	19
21	32	21
21	33	20
21	34	17
21	35	22
21	36	22
21	37	22
21	38	22
21	39	21
21	40	20
21	41	20
21	42	15
21	43	15
21	44	17
21	45	20
21	46	19
21	47	22
21	48	22
21	49	22
21	50	21
21	51	20
21	52	21
21	53	22
21	54	19
21	55	17
21	56	20
21	57	20
21	58	19
21	59	21
21	60	21
21	61	19
21	62	19
21	63	19
22	23	17
22	24	20
22	25	13
22	26	20
22	27	18
22	28	17
22	29	19
22	30	18
22	31	17
22	32	16
22	33	19
22	34	19
22	35	17
22	36	20
22	37	20
22	38	20
22	39	17
22	40	18
22	41	18
22	42	16
22	43	15
22	44	16
22	45	19
22	46	18
22	47	17
22	48	20
22	49	20
22	50	17
22	51	18
22	52	18
22	53	16
22	54	13
22	55	19
22	56	21
22	57	18
22	58	19
22	59	19
22	60	19
22	61	17
22	62	21
22	63	19
23	24	20
23	25	21
23	26	18
23	27	20
23	28	19
23	29	19
23	30	15
23	31	21
23	32	18
23	33	14
23	34	19
23	35	20
23	36	20
23	37	21
23	38	20
23	39	19
23	40	19
23	41	18
23	42	19
23	43	17
23	44	20
23	45	18
23	46	18
23	47	22
23	48	19
23	49	21
23	50	22
23	51	17
23	52	17
23	53	18
23	54	19
23	55	18
23	56	23
23	57	23
23	58	21
23	59	18
23	60	22
23	61	19
23	62	16
23	63	21
24	25	21
24	26	23
24	27	16
24	28	21
24	29	20
24	30	20
24	31	16
24	32	22
24	33	18
24	34	18
24	35	22
24	36	21
24	37	20
24	38	24
24	39	21
24	40	23
24	41	22
24	42	18
24	43	20
24	44	22
24	45	20
24	46	18
24	47	19
24	48	23
24	49	19
24	50	24
24	51	20
24	52	18
24	53	22
24	54	15
24	55	21
24	56	21
24	57	15
24	58	20
24	59	22
24	60	20
24	61	20
24	62	22
24	63	20
25	26	19
25	27	20
25	28	17
25	29	21
25	30	20
25	31	20
25	32	16
25	33	21
25	34	20
25	35	19
25	36	21
25	37	21
25	38	20
25	39	19
25	40	19
25	41	19
25	42	17
25	43	19
25	44	19
25	45	20
25	46	21
25	47	17
25	48	19
25	49	21
25	50	19
25	51	21
25	52	21
25	53	18
25	54	18
25	55	21
25	56	21
25	57	21
25	58	20
25	59	21
25	60	21
25	61	17
25	62	21
25	63	19
26	27	17
26	28	19
26	29	20
26	30	22
26	31	22
26	32	22
26	33	20
26	34	21
26	35	20
26	36	19
26	37	21
26	38	20
26	39	21
26	40	24
26	41	21
26	42	20
26	43	22
26	44	21
26	45	17
26	46	21
26	47	22
26	48	20
26	49	20
26	50	24
26	51	20
26	52	20
26	53	21
26	54	12
26	55	21
26	56	21
26	57	19
26	58	20
26	59	22
26	60	22
26	61	22
26	62	20
26	63	20
27	28	22
27	29	22
27	30	20
27	31	22
27	32	19
27	33	17
27	34	18
27	35	21
27	36	16
27	37	18
27	38	21
27	39	21
27	40	20
27	41	22
27	42	20
27	43	22
27	44	18
27	45	20
27	46	18
27	47	21
27	48	22
27	49	20
27	50	21
27	51	20
27	52	21
27	53	21
27	54	18
27	55	16
27	56	21
27	57	18
27	58	19
27	59	22
27	60	23
27	61	20
27	62	22
27	63	20
28	29	19
28	30	20
28	31	19
28	32	20
28	33	20
28	34	18
28	35	17
28	36	19
28	37	16
28	38	12
28	39	18
28	40	18
28	41	17
28	42	17
28	43	22
28	44	19
28	45	14
28	46	19
28	47	15
28	48	20
28	49	22
28	50	20
28	51	20
28	52	21
28	53	21
28	54	19
28	55	16
28	56	19
28	57	18
28	58	19
28	59	21
28	60	20
28	61	17
28	62	19
28	63	16
29	30	21
29	31	19
29	32	19
29	33	23
29	34	20
29	35	18
29	36	18
29	37	21
29	38	21
29	39	18
29	40	22
29	41	17
29	42	18
29	43	21
29	44	22
29	45	21
29	46	19
29	47	18
29	48	21
29	49	21
29	50	22
29	51	17
29	52	20
29	53	22
29	54	19
29	55	20
29	56	21
29	57	17
29	58	18
29	59	20
29	60	23
29	61	19
29	62	22
29	63	21
30	31	20
30	32	21
30	33	18
30	34	16
30	35	20
30	36	19
30	37	18
30	38	21
30	39	21
30	40	15
30	41	18
30	42	18
30	43	20
30	44	19
30	45	20
30	46	22
30	47	18
30	48	21
30	49	21
30	50	22
30	51	17
30	52	19
30	53	19
30	54	18
30	55	20
30	56	21
30	57	18
30	58	18
30	59	20
30	60	16
30	61	20
30	62	17
30	63	18
31	32	20
31	33	22
31	34	20
31	35	23
31	36	21
31	37	19
31	38	19
31	39	21
31	40	21
31	41	19
31	42	16
31	43	21
31	44	21
31	45	20
31	46	22
31	47	22
31	48	19
31	49	21
31	50	22
31	51	21
31	52	20
31	53	19
31	54	14
31	55	18
31	56	21
31	57	20
31	58	17
31	59	20
31	60	23
31	61	18
31	62	22
31	63	20
32	33	20
32	34	17
32	35	19
32	36	20
32	37	22
32	38	20
32	39	21
32	40	21
32	41	18
32	42	13
32	43	22
32	44	19
32	45	17
32	46	22
32	47	21
32	48	21
32	49	20
32	50	21
32	51	20
32	52	19
32	53	21
32	54	16
32	55	18
32	56	22
32	57	16
32	58	22
32	59	19
32	60	20
32	61	19
32	62	21
32	63	20
33	34	18
33	35	22
33	36	17
33	37	23
33	38	22
33	39	20
33	40	15
33	41	23
33	42	19
33	43	19
33	44	21
33	45	19
33	46	20
33	47	20
33	48	22
33	49	22
33	50	22
33	51	19
33	52	18
33	53	17
33	54	19
33	55	17
33	56	21
33	57	16
33	58	20
33	59	22
33	60	22
33	61	19
33	62	19
33	63	20
34	35	21
34	36	19
34	37	20
34	38	22
34	39	21
34	40	20
34	41	23
34	42	21
34	43	17
34	44	19
34	45	19
34	46	19
34	47	17
34	48	22
34	49	21
34	50	21
34	51	18
34	52	20
34	53	20
34	54	13
34	55	19
34	56	18
34	57	15
34	58	20
34	59	20
34	60	22
34	61	20
34	62	20
34	63	21
35	36	16
35	37	22
35	38	22
35	39	21
35	40	22
35	41	21
35	42	18
35	43	20
35	44	20
35	45	17
35	46	19
35	47	21
35	48	19
35	49	23
35	50	23
35	51	21
35	52	20
35	53	21
35	54	12
35	55	19
35	56	24
35	57	19
35	58	19
35	59	20
35	60	21
35	61	20
35	62	22
35	63	19
36	37	20
36	38	20
36	39	17
36	40	20
36	41	18
36	42	19
36	43	20
36	44	22
36	45	19
36	46	17
36	47	21
36	48	18
36	49	19
36	50	23
36	51	16
36	52	17
36	53	18
36	54	15
36	55	14
36	56	19
36	57	20
36	58	17
36	59	19
36	60	21
36	61	17
36	62	19
36	63	22
37	38	20
37	39	21
37	40	20
37	41	22
37	42	19
37	43	19
37	44	20
37	45	19
37	46	17
37	47	18
37	48	22
37	49	19
37	50	20
37	51	20
37	52	20
37	53	19
37	54	14
37	55	19
37	56	18
37	57	19
37	58	17
37	59	18
37	60	20
37	61	16
37	62	20
37	63	17
38	39	19
38	40	22
38	41	19
38	42	19
38	43	21
38	44	18
38	45	19
38	46	24
38	47	16
38	48	17
38	49	23
38	50	20
38	51	19
38	52	19
38	53	21
38	54	16
38	55	19
38	56	22
38	57	19
38	58	22
38	59	19
38	60	20
38	61	18
38	62	23
38	63	19
39	40	20
39	41	16
39	42	17
39	43	21
39	44	19
39	45	18
39	46	19
39	47	20
39	48	20
39	49	16
39	50	21
39	51	19
39	52	19
39	53	22
39	54	18
39	55	17
39	56	21
39	57	16
39	58	18
39	59	18
39	60	21
39	61	13
39	62	21
39	63	21
40	41	21
40	42	21
40	43	19
40	44	22
40	45	19
40	46	18
40	47	13
40	48	23
40	49	23
40	50	18
40	51	21
40	52	21
40	53	22
40	54	18
40	55	18
40	56	23
40	57	16
40	58	17
40	59	19
40	60	22
40	61	20
40	62	20
40	63	20
41	42	19
41	43	19
41	44	19
41	45	18
41	46	19
41	47	19
41	48	20
41	49	21
41	50	21
41	51	14
41	52	16
41	53	19
41	54	13
41	55	22
41	56	23
41	57	20
41	58	17
41	59	17
41	60	17
41	61	17
41	62	19
41	63	17
42	43	19
42	44	16
42	45	18
42	46	16
42	47	20
42	48	18
42	49	17
42	50	19
42	51	18
42	52	18
42	53	18
42	54	17
42	55	16
42	56	21
42	57	18
42	58	16
42	59	17
42	60	16
42	61	16
42	62	17
42	63	18
43	44	21
43	45	19
43	46	19
43	47	21
43	48	21
43	49	21
43	50	22
43	51	20
43	52	21
43	53	19
43	54	18
43	55	19
43	56	21
43	57	21
43	58	19
43	59	19
43	60	19
43	61	19
43	62	17
43	63	19
44	45	17
44	46	22
44	47	19
44	48	22
44	49	21
44	50	21
44	51	18
44	52	19
44	53	19
44	54	14
44	55	19
44	56	22
44	57	20
44	58	21
44	59	21
44	60	22
44	61	18
44	62	20
44	63	19
45	46	18
45	47	21
45	48	17
45	49	22
45	50	20
45	51	17
45	52	18
45	53	20
45	54	17
45	55	17
45	56	20
45	57	20
45	58	20
45	59	18
45	60	21
45	61	20
45	62	18
45	63	20
46	47	20
46	48	20
46	49	18
46	50	23
46	51	18
46	52	18
46	53	18
46	54	19
46	55	19
46	56	17
46	57	18
46	58	20
46	59	21
46	60	21
46	61	21
46	62	18
46	63	17
47	48	20
47	49	22
47	50	16
47	51	19
47	52	18
47	53	19
47	54	14
47	55	19
47	56	20
47	57	13
47	58	18
47	59	19
47	60	19
47	61	20
47	62	20
47	63	19
48	49	19
48	50	21
48	51	18
48	52	20
48	53	19
48	54	17
48	55	18
48	56	22
48	57	16
48	58	15
48	59	19
48	60	21
48	61	20
48	62	22
48	63	17
49	50	20
49	51	21
49	52	20
49	53	23
49	54	18
49	55	17
49	56	22
49	57	21
49	58	18
49	59	18
49	60	22
49	61	19
49	62	21
49	63	20
50	51	18
50	52	21
50	53	20
50	54	18
50	55	21
50	56	21
50	57	18
50	58	20
50	59	19
50	60	19
50	61	17
50	62	20
50	63	18
51	52	17
51	53	21
51	54	18
51	55	18
51	56	21
51	57	20
51	58	17
51	59	19
51	60	19
51	61	16
51	62	19
51	63	17
52	53	18
52	54	18
52	55	20
52	56	21
52	57	17
52	58	16
52	59	20
52	60	21
52	61	19
52	62	15
52	63	16
53	54	16
53	55	15
53	56	17
53	57	17
53	58	16
53	59	18
53	60	22
53	61	20
53	62	19
53	63	16
54	55	17
54	56	18
54	57	16
54	58	17
54	59	16
54	60	17
54	61	17
54	62	17
54	63	17
55	56	18
55	57	20
55	58	19
55	59	21
55	60	19
55	61	20
55	62	17
55	63	20
56	57	19
56	58	20
56	59	21
56	60	23
56	61	20
56	62	19
56	63	19
57	58	17
57	59	18
57	60	16
57	61	19
57	62	18
57	63	18
58	59	14
58	60	18
58	61	16
58	62	18
58	63	17
59	60	16
59	61	18
59	62	18
59	63	15
60	61	20
60	62	19
60	63	20
61	62	19
61	63	18
62	63	16
